1.304727612480661714e-01,3.431849110936024960e-02,-1.168086869339897589e-02,-6.243196588683283879e-03,-5.985043789973111539e-02,-1.172586638784188645e-01
1.229796302850058032e-01,3.234500599019735079e-02,-1.101953172273350580e-02,-5.931343478278184797e-03,-5.638234837205763350e-02,-1.105594530207496401e-01
1.158488520027817215e-01,3.046712584317143660e-02,-1.038944302594546967e-02,-5.633739729575377997e-03,-5.308446487503312716e-02,-1.041829100440111039e-01
1.090630192827539285e-01,2.868024689846723069e-02,-9.789171685320506230e-03,-5.349767000900752627e-03,-4.994843295503002822e-02,-9.811364868795288685e-02
1.026055615379412728e-01,2.697998699415302820e-02,-9.217348777477405580e-03,-5.078830866870562635e-03,-4.696630947967928710e-02,-9.233701178003929366e-02
9.646070442037721349e-02,2.536217495813404554e-02,-8.672665045662424771e-03,-4.820360215330627557e-03,-4.413054266688733879e-02,-8.683903703421809450e-02
9.061343148348098564e-02,2.382284048767134219e-02,-8.153868620300881720e-03,-4.573806615591815075e-03,-4.143395302203468911e-02,-8.160642443150284420e-02
8.504944770247237218e-02,2.235820450512932683e-02,-7.659762791817161832e-03,-4.338643664727484528e-03,-3.886971514673876610e-02,-7.662650510863536213e-02
7.975514476097077254e-02,2.096466996919231496e-02,-7.189203838895860676e-03,-4.114366319756559282e-03,-3.643134038861169099e-02,-7.188721168657159766e-02
7.471756801671608494e-02,1.963881312143242464e-02,-6.741098914623483776e-03,-3.900490221951125828e-03,-3.411266030069508987e-02,-6.737704997335307311e-02
6.992438506386537689e-02,1.837737514877267955e-02,-6.314403992317779712e-03,-3.696551018451247218e-03,-3.190781087937946681e-02,-6.308507197888571505e-02
6.536385581356961294e-02,1.717725424305251505e-02,-5.908121872300164945e-03,-3.502103685466928344e-03,-2.981121754990363401e-02,-5.900085018195751901e-02
6.102480401853958847e-02,1.603549803960391262e-02,-5.521300250391773107e-03,-3.316721856581744243e-03,-2.781758086894177417e-02,-5.511445299251029745e-02
5.689659017108306127e-02,1.494929641741268682e-02,-5.153029848503254580e-03,-3.139997159018091070e-03,-2.592186291433699191e-02,-5.141642135473201841e-02
5.296908570766653557e-02,1.391597464415073038e-02,-4.802442607339345998e-03,-2.971538560185038678e-03,-2.411927433267343698e-02,-4.789774643898333378e-02
4.923264845642374987e-02,1.293298685000646500e-02,-4.468709940935423723e-03,-2.810971726361470753e-03,-2.240526201609114448e-02,-4.454984837289913124e-02
4.567809926720368952e-02,1.199790981494222586e-02,-4.151041052492299849e-03,-2.657938394976672343e-03,-2.077549738052565306e-02,-4.136455596422378145e-02
4.229669976677859211e-02,1.110843705462669258e-02,-3.848681310755981775e-03,-2.512095761627803573e-03,-1.922586521837523280e-02,-3.833408737006376715e-02
3.908013118467342645e-02,1.026237319094704635e-02,-3.560910686011355825e-03,-2.373115882685918141e-03,-1.775245309944639693e-02,-3.545103166926624055e-02
3.602047419777570231e-02,9.457628593609754275e-03,-3.287042244607270205e-03,-2.240685094124172938e-03,-1.635154129491007968e-02,-3.270833129656172678e-02
3.311018974444925739e-02,8.692214279948385844e-03,-3.026420700807561440e-03,-2.114503446992088091e-03,-1.501959319988833801e-02,-3.009926529896170960e-02
3.034210076129379569e-02,7.964237060623888600e-03,-2.778421024663036039e-03,-1.994284159811956884e-03,-1.375324623119464351e-02,-2.761743337666271517e-02
2.770937479798999195e-02,7.271894919470526727e-03,-2.542447104519703419e-03,-1.879753088024118226e-03,-1.254930317764269346e-02,-2.525674067239775528e-02
2.520550746785918395e-02,6.613472616274820685e-03,-2.317930462718274017e-03,-1.770648210508630810e-03,-1.140472398123670503e-02,-2.301138327478458381e-02
2.282430669382633920e-02,5.987337501793444164e-03,-2.104329022993475014e-03,-1.666719133107617693e-03,-1.031661792843796381e-02,-2.087583440276953237e-02
2.055987771144773130e-02,5.391935534812345929e-03,-1.901125928050290733e-03,-1.567726609003547433e-03,-9.282236231572602372e-03,-1.884483123973200447e-02
1.840660879252515106e-02,4.825787491528150432e-03,-1.707828405773965637e-03,-1.473442075742741660e-03,-8.298964981302284910e-03,-1.691336238722671373e-02
1.635915765460673257e-02,4.287485357986418021e-03,-1.523966682520313132e-03,-1.383647208644947025e-03,-7.364318451908564295e-03,-1.507665590969522670e-02
1.441243852335493021e-02,3.775688896754575679e-03,-1.349092941932480885e-03,-1.298133490297870589e-03,-6.475932741958293631e-03,-1.333016794275902576e-02
1.256160981636083099e-02,3.289122379418951778e-03,-1.182780327735078688e-03,-1.216701795806236601e-03,-5.631559733708838868e-03,-1.166957183894791472e-02
1.080206241851172991e-02,2.826571476901491766e-03,-1.024621988971196034e-03,-1.139161993438324522e-03,-4.829061355372749401e-03,-1.009074782589507342e-02
9.129408520455999793e-03,2.386880299971832608e-03,-8.742301661642563285e-04,-1.065332560290825018e-03,-4.066404131108064535e-03,-8.589773153157500771e-03
7.539470993095624338e-03,1.968948582692251533e-03,-7.312353169100670918e-04,-9.950402125894278194e-04,-3.341654004308059443e-03,-7.162912704906471313e-03
6.028273272330183369e-03,1.571729001890797856e-03,-5.952852794311036663e-04,-9.281195502172597022e-04,-2.652971420461741441e-03,-5.806610056758142700e-03
4.592029729533205623e-03,1.194224626075137937e-03,-4.660444726543258739e-04,-8.644127150717396176e-04,-1.998606656510246334e-03,-4.517478956010377751e-03
3.227136504414538157e-03,8.354864875318292281e-04,-3.431931314057789367e-04,-8.037690628378162984e-04,-1.376895384265737227e-03,-3.292295205490138998e-03
1.930162778051877940e-03,4.946112716492130504e-04,-2.264265753500798383e-04,-7.460448477684146745e-04,-7.862544560651090831e-04,-2.127988932125277934e-03
6.978424649469610903e-04,1.707391177897968164e-04,-1.154545103379799064e-04,-6.911029200619525940e-04,-2.251779014210924081e-04,-1.021637222214004295e-03
-4.729336960262991844e-04,-1.369484736839336476e-04,-1.000036086281927537e-05,-6.388124354318793505e-04,3.077668760163923003e-04,2.954289380520236968e-05
-1.585125670940853385e-03,-4.292306333667486509e-04,9.019936763598459736e-05,-5.890485764657217311e-04,8.139427113348005321e-04,1.028201123492641532e-03
-2.641551298638672614e-03,-7.068490186409613412e-04,1.853956978455782625e-04,-5.416922853753309815e-04,1.294646110707671971e-03,1.976860277108341904e-03
-3.644893114419941581e-03,-9.705096180293114718e-04,2.758277622134358955e-04,-4.966300077487320695e-04,1.751110512373194820e-03,2.877922329809514540e-03
-4.597704846123092798e-03,-1.220884468498950343e-03,3.617233582871258175e-04,-4.537534469199589848e-04,2.184509384928723288e-03,3.733674195584881384e-03
-5.502417598329265372e-03,-1.458613289922784228e-03,4.432994788686397004e-04,-4.129593285787926614e-04,2.595959171190272141e-03,4.546293226513066846e-03
-6.361345739664358429e-03,-1.684305040713525090e-03,5.207628180510040245e-04,-3.741491752536494275e-04,2.986522085445953399e-03,5.317852450298416259e-03
-7.176692507455999237e-03,-1.898539398431991262e-03,5.943102541684773012e-04,-3.372290903053150172e-04,3.357208771527474701e-03,6.050325558439323924e-03
-7.950555343316274490e-03,-2.101868169010123830e-03,6.641293106541455932e-04,-3.021095510839932755e-04,3.708980828752235850e-03,6.745591656809682597e-03
-8.684930972567112342e-03,-2.294816628030160299e-03,7.303985957611947672e-04,-2.687052109020831745e-04,4.042753212419777573e-03,7.405439789885183074e-03
-9.381720239808769707e-03,-2.477884797350594914e-03,7.932882220689989978e-04,-2.369347094940755019e-04,4.359396515206361705e-03,8.031573249323195954e-03
-1.004273271233819924e-02,-2.651548660198157960e-03,8.529602066590225148e-04,-2.067204916354110379e-04,4.659739135478129131e-03,8.625613677106016078e-03
-1.066969106255998175e-02,-2.816261317708914757e-03,9.095688528122349232e-04,-1.779886336085728530e-04,4.944569338228062098e-03,9.189104972978498140e-03
-1.126423524000551638e-02,-2.972454089736071680e-03,9.632611140447738200e-04,-1.506686772076708963e-04,5.214637214055906946e-03,9.723517015458637072e-03
-1.182792644305525644e-02,-3.120537562624734612e-03,1.014176941267326765e-03,-1.246934709868944982e-04,5.470656541325040305e-03,1.023024920526207325e-02
-1.236225089998133422e-02,-3.260902586511840815e-03,1.062449613821289619e-03,-9.999901846432042083e-05,5.713306556371258553e-03,1.071063383956881963e-02
-1.286862346846848366e-02,-3.393921224589925047e-03,1.108206055113876822e-03,-7.652433300325948995e-05,5.943233636385480793e-03,1.116593932516479065e-02
-1.334839106231868258e-02,-3.519947656653401626e-03,1.151567133545146338e-03,-5.421129910182911958e-05,6.161052899355367284e-03,1.159737323811295059e-02
-1.380283591364583548e-02,-3.639319039132234146e-03,1.192647949390517829e-03,-3.300453982862862102e-05,6.367349725226517307e-03,1.200608523724729614e-02
-1.423317867845048761e-02,-3.752356323717473928e-03,1.231558108275298885e-03,-1.285129015762868550e-05,6.562681202230210772e-03,1.239316983844392268e-02
-1.464058139309719515e-02,-3.859365036572137697e-03,1.268401981849258094e-03,6.298724050395341760e-06,6.747577502121878193e-03,1.275966905628946046e-02
-1.502615028884981239e-02,-3.960636020033045553e-03,1.303278956245912043e-03,2.449340164001976636e-05,6.922543187883298949e-03,1.310657491946081062e-02
-1.539093847128203060e-02,-4.056446138607719930e-03,1.336283668882926002e-03,4.177837656973191154e-05,7.088058457260685424e-03,1.343483186582742836e-02
-1.573594847104521979e-02,-4.147058950995362661e-03,1.367506234138781383e-03,5.819712334159698498e-05,7.244580325336143906e-03,1.374533902300827289e-02
-1.606213467217414842e-02,-4.232725349762846839e-03,1.397032458416518378e-03,7.379105766981792157e-05,7.392543749170804937e-03,1.403895237983762354e-02
-1.637040562380746161e-02,-4.313684170241716478e-03,1.424944045082165902e-03,8.859963258846579150e-05,7.532362697398852988e-03,1.431648685394312608e-02
-1.666162624091700739e-02,-4.390162770125289465e-03,1.451318789745756474e-03,1.026604301919277040e-04,7.664431167508051028e-03,1.457871826038912612e-02
-1.693661989938132287e-02,-4.462377581178669436e-03,1.476230766330965298e-03,1.160092491995760205e-04,7.789124153403577736e-03,1.482638518610397693e-02
-1.719617043046799826e-02,-4.530534634410548524e-03,1.499750504360012086e-03,1.286801885191842800e-04,7.906798565717791660e-03,1.506019077458595895e-02
-1.744102401955880538e-02,-4.594830059975763339e-03,1.521945157861394555e-03,1.407057269868935924e-04,8.017794107206132823e-03,1.528080442517168284e-02
-1.767189101371397647e-02,-4.655450563037176123e-03,1.542878666290156860e-03,1.521167994514962597e-04,8.122434105450949612e-03,1.548886341094514625e-02
-1.788944764244942282e-02,-4.712573876735597599e-03,1.562611907832081636e-03,1.629428693548871639e-04,8.221026304980852406e-03,1.568497441917098001e-02
-1.809433765589780335e-02,-4.766369193377294547e-03,1.581202845447489012e-03,1.732119979717931140e-04,8.313863620809453653e-03,1.586971501795466158e-02
-1.828717388431522553e-02,-4.816997574883361347e-03,1.598706665993217041e-03,1.829509104497228846e-04,8.401224855294634267e-03,1.604363505265318790e-02
-1.846853972271354435e-02,-4.864612343501790309e-03,1.615175912746827066e-03,1.921850587923665276e-04,8.483375380124773268e-03,1.620725797539147167e-02
-1.863899054421102111e-02,-4.909359453729732897e-03,1.630660611642266054e-03,2.009386819216466252e-04,8.560567785148265676e-03,1.636108211088516465e-02
-1.879905504552146708e-02,-4.951377846358846584e-03,1.645208391511088740e-03,2.092348629457996799e-04,8.633042495673875702e-03,1.650558186160957022e-02
-1.894923652784469628e-02,-4.990799785490947216e-03,1.658864598611325568e-03,2.170955837624449802e-04,8.701028359792360375e-03,1.664120885521992721e-02
-1.909001411625729436e-02,-5.027751179355046882e-03,1.671672405712391766e-03,2.245417771078500786e-04,8.764743207189633692e-03,1.676839303697835390e-02
-1.922184392055347607e-02,-5.062351885701819702e-03,1.683672915991763766e-03,2.315933761702408070e-04,8.824394380846695488e-03,1.688754370982280262e-02
-1.934516014035209466e-02,-5.094716002513316813e-03,1.694905261988569316e-03,2.382693618763252839e-04,8.880179242956377436e-03,1.699905052457757748e-02
-1.946037611714254711e-02,-5.124952144742358183e-03,1.705406699846026856e-03,2.445878079486366453e-04,8.932285656318655551e-03,1.710328442269102786e-02
-1.956788533581744344e-02,-5.153163707747847842e-03,1.715212699066311812e-03,2.505659238354714037e-04,8.980892442410513474e-03,1.720059853377236408e-02
-1.966806237811792937e-02,-5.179449118065999717e-03,1.724357027988598565e-03,2.562200956056497904e-04,9.026169817273619125e-03,1.729132903008685426e-02
-1.976126383030024289e-02,-5.203902072132662524e-03,1.732871835193483361e-03,2.615659248952762589e-04,9.068279806300457227e-03,1.737579594006711040e-02
-1.984782914722084748e-02,-5.226611763528898891e-03,1.740787727025722110e-03,2.666182659901971405e-04,9.107376638948110059e-03,1.745430392280191215e-02
-1.992808147493243393e-02,-5.247663099306407349e-03,1.748133841419513730e-03,2.713912611214331825e-04,9.143607124359676847e-03,1.752714300536471759e-02
-2.000232843378495912e-02,-5.267136905917651178e-03,1.754937918201195882e-03,2.758983740461682863e-04,9.177111008821939656e-03,1.759458928475770428e-02
-2.007086286392523872e-02,-5.285110125246168453e-03,1.761226366036580020e-03,2.801524219857977967e-04,9.208021315945447149e-03,1.765690559615931340e-02
-2.013396353500110716e-02,-5.301656001222570733e-03,1.767024326182032841e-03,2.841656059763354226e-04,9.236464670404457428e-03,1.771434214908398572e-02
-2.019189582178958567e-02,-5.316844257466132005e-03,1.772355733190960399e-03,2.879495396935111986e-04,9.262561606040112944e-03,1.776713713297978572e-02
-2.024491234738559631e-02,-5.330741266395984217e-03,1.777243372720287975e-03,2.915152768007768557e-04,9.286426859083308366e-03,1.781551729371862527e-02
-2.029325359550631855e-02,-5.343410210213507885e-03,1.781708936574698124e-03,2.948733368602970560e-04,9.308169647222393553e-03,1.785969848236124147e-02
-2.033714849339736744e-02,-5.354911234151365357e-03,1.785773075120526167e-03,2.980337298474486016e-04,9.327893935201806916e-03,1.789988617750595465e-02
-2.037681496674845216e-02,-5.365301592356051634e-03,1.789455447193251522e-03,3.010059792909109181e-04,9.345698687605293389e-03,1.793627598246875371e-02
-2.041246046796625635e-02,-5.374635786765127876e-03,1.792774767619115207e-03,3.037991440590374274e-04,9.361678109445726800e-03,1.796905409847684640e-02
-2.044428247908216395e-02,-5.382965699310075965e-03,1.795748852463729386e-03,3.064218387914757020e-04,9.375921875152126717e-03,1.799839777499267698e-02
-2.047246899051063246e-02,-5.390340717768064144e-03,1.798394662116103515e-03,3.088822529762329672e-04,9.388515346516678253e-03,1.802447573822670707e-02
-2.049719895682163354e-02,-5.396807855565646968e-03,1.800728342311203392e-03,3.111881686402699914e-04,9.399539780136479880e-03,1.804744859884049521e-02
-2.051864273062907820e-02,-5.402411865829916636e-03,1.802765263189737375e-03,3.133469766136913297e-04,9.409072524859349654e-03,1.806746923977658667e-02
-2.053696247564268038e-02,-5.407195349958037432e-03,1.804520056487917854e-03,3.153656912997432121e-04,9.417187209715417381e-03,1.808468318510224326e-02
-2.055231255989055372e-02,-5.411198860971399953e-03,1.806006650947235542e-03,3.172509638610763886e-04,9.423953922798730329e-03,1.809922895068651061e-02
-2.056483993005931571e-02,-5.414461001906358505e-03,1.807238306028801115e-03,3.190090936878134018e-04,9.429439381534256842e-03,1.811123837747944873e-02
-2.057468446785875801e-02,-5.417018519475523368e-03,1.808227644013057868e-03,3.206460379886289587e-04,9.433707094747979804e-03,1.812083694809351817e-02
-2.058197932927748747e-02,-5.418906393232481543e-03,1.808986680562472754e-03,3.221674192862983288e-04,9.436817516937085273e-03,1.812814408733297300e-02
-2.058685126754760883e-02,-5.420157920451065293e-03,1.809526853819738105e-03,3.235785305462146925e-04,9.438828195118134992e-03,1.813327344724180792e-02
-2.058942094060053907e-02,-5.420804796929918311e-03,1.809859052112725410e-03,3.248843375928498357e-04,9.439793908610660811e-03,1.813633317717890797e-02
-2.058980320376297551e-02,-5.420877193912137376e-03,1.809993640331490714e-03,3.260894783956480212e-04,9.439766802102612236e-03,1.813742617934384002e-02
-2.058810738839727747e-02,-5.420403831313007001e-03,1.809940485041535265e-03,3.271982586923017993e-04,9.438796512319240148e-03,1.813665035010619472e-02
-2.058443756716108949e-02,-5.419412047429342759e-03,1.809708978393344573e-03,3.282146433184239347e-04,9.436930288607840375e-03,1.813409880739383015e-02
-2.057889280653223130e-02,-5.417927865299911050e-03,1.809308060886725706e-03,3.291422424674289343e-04,9.434213107734621892e-03,1.812986010430204381e-02
-2.057156740720753399e-02,-5.415976055878166107e-03,1.808746243043045073e-03,3.299842919624316247e-04,9.430687783173989300e-03,1.812401842899044949e-02
-2.056255113295880205e-02,-5.413580198171184625e-03,1.808031626039037758e-03,3.307436264550928659e-04,9.426395069161494847e-03,1.811665379081664473e-02
-2.055192942849871224e-02,-5.410762736491289346e-03,1.807171921351502031e-03,3.314226442995352184e-04,9.421373759763897876e-03,1.810784219256363764e-02
-2.053978362688729797e-02,-5.407545034954679489e-03,1.806174469459834089e-03,3.320232626918559276e-04,9.415660783214277463e-03,1.809765578851180862e-02
-2.052619114697891434e-02,-5.403947429364432987e-03,1.805046257651757606e-03,3.325468615326448367e-04,9.409291291744434349e-03,1.808616302804239365e-02
-2.051122568138694438e-02,-5.399989276602251524e-03,1.803793936975667126e-03,3.329942144328739946e-04,9.402298747138444768e-03,1.807342878443276776e-02
-2.049495737542574025e-02,-5.395689001646146281e-03,1.802423838379204214e-03,3.333654053660394185e-04,9.394715002222667893e-03,1.805951446856549070e-02
-2.047745299745818218e-02,-5.391064142329546685e-03,1.800941988074559585e-03,3.336597298091747207e-04,9.386570378496005701e-03,1.804447812747893634e-02
-2.045877610106447073e-02,-5.386131391953707936e-03,1.799354122166354911e-03,3.338755799214931756e-04,9.377893740097306349e-03,1.802837452809919958e-02
-2.043898717942446014e-02,-5.380906639849832376e-03,1.797665700578018715e-03,3.340103146023993977e-04,9.368712564299776571e-03,1.801125522724085493e-02
-2.041814381228647390e-02,-5.375405009994880558e-03,1.795881920310058236e-03,3.340601173823239231e-04,9.359053008709594668e-03,1.799316863016579837e-02
-2.039630080587956362e-02,-5.369640897772251682e-03,1.794007728062253521e-03,3.340198483490499325e-04,9.348939975343339634e-03,1.797416004180944424e-02
-2.037351032610659404e-02,-5.363628004968515675e-03,1.792047832250435188e-03,3.338829010257464988e-04,9.338397171744765995e-03,1.795427171739685107e-02
-2.034982202534351206e-02,-5.357379373085733101e-03,1.790006714446485498e-03,3.336410815383027205e-04,9.327447169294903612e-03,1.793354292268282968e-02
-2.032528316314936509e-02,-5.350907415057610042e-03,1.787888640269783870e-03,3.332845355957394606e-04,9.316111458852463154e-03,1.791201001845521210e-02
-2.029993872117868622e-02,-5.344223945440242964e-03,1.785697669755674250e-03,3.328017582837391043e-04,9.304410503844218888e-03,1.788970658892109419e-02
-2.027383151257887081e-02,-5.337340209152878490e-03,1.783437667226597887e-03,3.321797311656989418e-04,9.292363790906758153e-03,1.786666363837233901e-02
-2.024700228613272868e-02,-5.330266908840065009e-03,1.781112310689611251e-03,3.314042380762626297e-04,9.279989878139405582e-03,1.784290988360169583e-02
-2.021948982540016856e-02,-5.323014230917269725e-03,1.778725100782598944e-03,3.304604112214846838e-04,9.267306440995166927e-03,1.781847216858304175e-02
-2.019133104310075200e-02,-5.315591870367691700e-03,1.776279369291478222e-03,3.293335473337462641e-04,9.254330315783128660e-03,1.779337601999336771e-02
-2.016256107096404959e-02,-5.308009054347830741e-03,1.773778287258715456e-03,3.280102042596864747e-04,9.241077540702058099e-03,1.776764634440323662e-02
-2.013321334526447723e-02,-5.300274564657043129e-03,1.771224872701944409e-03,3.264795386114925538e-04,9.227563394277831996e-03,1.774130823919762082e-02
-2.010331968824952825e-02,-5.292396759131276496e-03,1.768621997963245413e-03,3.247347784611826936e-04,9.213802431063521786e-03,1.771438785204378086e-02
-2.007291038565922961e-02,-5.284383592007372947e-03,1.765972396704679507e-03,3.227746545732943406e-04,9.199808514490087977e-03,1.768691318594754411e-02
-2.004201426052114668e-02,-5.276242633310181639e-03,1.763278670568595727e-03,3.206045620009752664e-04,9.185594846864991378e-03,1.765891472168214932e-02
-2.001065874340320419e-02,-5.267981087308834347e-03,1.760543295517984263e-03,3.182372171804428692e-04,9.171173996699607742e-03,1.763042573101036500e-02
-1.997886993929407981e-02,-5.259605810083706375e-03,1.757768627872656475e-03,3.156926315841931062e-04,9.156557923776910066e-03,1.760148219137850495e-02
-1.994667269127019943e-02,-5.251123326255219791e-03,1.754956910055586452e-03,3.129973379612444647e-04,9.141758002579995074e-03,1.757212228180543567e-02
-1.991409064110702398e-02,-5.242539844904326243e-03,1.752110276063126868e-03,3.101829500312906079e-04,9.126785044828585394e-03,1.754238552232412554e-02
-1.988114628697857170e-02,-5.233861274729668944e-03,1.749230756673392402e-03,3.072842660531047393e-04,9.111649321831567783e-03,1.751231168938618271e-02
-1.984786103838900168e-02,-5.225093238479651056e-03,1.746320284403644289e-03,3.043372001256503825e-04,9.096360587184040489e-03,1.748193967477757599e-02
-1.981425526846283119e-02,-5.216241086686872024e-03,1.743380698230239789e-03,3.013768244921691546e-04,9.080928100043884899e-03,1.745130644768672426e-02
-1.978034836372707939e-02,-5.207309910746017040e-03,1.740413748081865667e-03,2.984357423460415153e-04,9.065360648927472259e-03,1.742044623691835908e-02
-1.974615877150259421e-02,-5.198304555363439210e-03,1.737421099117275212e-03,2.955429137511379430e-04,9.049666575730206178e-03,1.738938999145078768e-02
-1.971170404501825998e-02,-5.189229630407445927e-03,1.734404335797143067e-03,2.927229604481313796e-04,9.033853799557640257e-03,1.735816512173051288e-02
-1.967700088636086322e-02,-5.180089522190480661e-03,1.731364965760751311e-03,2.899959016697501260e-04,9.017929839946729406e-03,1.732679548381777998e-02
-1.964206518736063417e-02,-5.170888404210637404e-03,1.728304423516610188e-03,2.873772312905629924e-04,9.001901839126497107e-03,1.729530154762888225e-02
-1.960691206851584642e-02,-5.161630247373929885e-03,1.725224073955604256e-03,2.848782337914004836e-04,8.985776583081915223e-03,1.726370068636704294e-02
-1.957155591604658323e-02,-5.152318829729067053e-03,1.722125215695777777e-03,2.825064438088773660e-04,8.969560521295234096e-03,1.723200753112831204e-02
-1.953601041716932635e-02,-5.142957745733251276e-03,1.719009084266241629e-03,2.802661719023174028e-04,8.953259785140376195e-03,1.720023434685635094e-02
-1.950028859367893691e-02,-5.133550415073532582e-03,1.715876855138358421e-03,2.781590401236397531e-04,8.936880204971282479e-03,1.716839139899081074e-02
-1.946440283391617787e-02,-5.124100091062390623e-03,1.712729646611325322e-03,2.761844903796657584e-04,8.920427325991324083e-03,1.713648729183457273e-02
-1.942836492320281633e-02,-5.114609868633985049e-03,1.709568522559220573e-03,2.743402442788199155e-04,8.903906423007803758e-03,1.710452926877048183e-02
-1.939218607281288295e-02,-5.105082691953245072e-03,1.706394495046056631e-03,2.726227046968863273e-04,8.887322514183289279e-03,1.707252347092271319e-02
-1.935587694755436239e-02,-5.095521361661053961e-03,1.703208526815442507e-03,2.710272970446740335e-04,8.870680373889123366e-03,1.704047515501621798e-02
-1.931944769202518022e-02,-5.085928541769548471e-03,1.700011533660598321e-03,2.695487530136088665e-04,8.853984544756504302e-03,1.700838887360198171e-02
-1.928290795560917356e-02,-5.076306766230206068e-03,1.696804386680431055e-03,2.681813421610410768e-04,8.837239349009866352e-03,1.697626862197815223e-02
-1.924626691627254541e-02,-5.066658445181855715e-03,1.693587914427428396e-03,2.669190578304743607e-04,8.820448899153791184e-03,1.694411795650306932e-02
