   0.542809,  -0.010620,   0.040274,  -0.286847,   0.588304,   0.052455,  -2.141915,   0.013839,  -1.522430,  -6.078913,  -2.908678,  -4.692665,   0.000000
   0.541404,  -0.021116,   0.032538,  -0.298993,   0.631965,  -0.042936,  -2.093945,   0.013583,  -1.758860,  -6.389126,  -3.167879,  -4.980107,   0.000000
   0.540301,  -0.031467,   0.025221,  -0.310784,   0.595967,   0.030910,  -2.135367,   0.013289,  -1.996179,  -6.684061,  -3.423078,  -5.257161,   0.000000
   0.539470,  -0.041628,   0.018313,  -0.322224,   0.618673,  -0.022865,  -2.107697,   0.012965,  -2.232889,  -6.963814,  -3.673260,  -5.523443,   0.000000
   0.538868,  -0.051514,   0.011816,  -0.333300,   0.598876,   0.013779,  -2.127776,   0.012616,  -2.466335,  -7.228037,  -3.916463,  -5.777908,   0.000000
   0.538465,  -0.061093,   0.005716,  -0.344011,   0.606513,  -0.009090,  -2.115614,   0.012246,  -2.695256,  -7.477073,  -4.151911,  -6.020418,   0.000000
   0.538231,  -0.070328,  -0.000002,  -0.354354,   0.597326,   0.003910,  -2.122346,   0.011861,  -2.918360,  -7.711276,  -4.378807,  -6.250828,   0.000000
   0.538145,  -0.079215,  -0.005358,  -0.364333,   0.597185,  -0.002669,  -2.118400,   0.011465,  -3.135187,  -7.931332,  -4.597038,  -6.469481,   0.000000
   0.538187,  -0.087752,  -0.010372,  -0.373954,   0.592577,   0.000299,  -2.119395,   0.011060,  -3.345427,  -8.137952,  -4.806601,  -6.676778,   0.000000
   0.538341,  -0.095946,  -0.015067,  -0.383226,   0.589879,  -0.000848,  -2.118055,   0.010651,  -3.549030,  -8.331902,  -5.007693,  -6.873239,   0.000000
   0.538596,  -0.103805,  -0.019462,  -0.392157,   0.586472,  -0.000450,  -2.117427,   0.010239,  -3.745985,  -8.513912,  -5.200526,  -7.059371,   0.000000
   0.538937,  -0.111337,  -0.023576,  -0.400756,   0.583319,  -0.000550,  -2.116435,   0.009826,  -3.936334,  -8.684683,  -5.385342,  -7.235674,   0.000000
   0.539354,  -0.118554,  -0.027427,  -0.409032,   0.580135,  -0.000515,  -2.115434,   0.009416,  -4.120133,  -8.844875,  -5.562380,  -7.402628,   0.000000
   0.539837,  -0.125463,  -0.031032,  -0.416994,   0.577004,  -0.000511,  -2.114349,   0.009008,  -4.297460,  -8.995112,  -5.731882,  -7.560690,   0.000000
   0.540376,  -0.132075,  -0.034405,  -0.424651,   0.573918,  -0.000503,  -2.113212,   0.008606,  -4.468407,  -9.135981,  -5.894089,  -7.710298,   0.000000
   0.540963,  -0.138399,  -0.037562,  -0.432011,   0.570886,  -0.000495,  -2.112031,   0.008210,  -4.633076,  -9.268036,  -6.049242,  -7.851870,   0.000000
   0.541591,  -0.144446,  -0.040516,  -0.439085,   0.567912,  -0.000487,  -2.110816,   0.007820,  -4.791585,  -9.391796,  -6.197578,  -7.985803,   0.000000
   0.542252,  -0.150224,  -0.043279,  -0.445881,   0.565001,  -0.000480,  -2.109576,   0.007439,  -4.944057,  -9.507753,  -6.339333,  -8.112478,   0.000000
   0.542940,  -0.155742,  -0.045864,  -0.452407,   0.562155,  -0.000473,  -2.108319,   0.007065,  -5.090624,  -9.616367,  -6.474737,  -8.232254,   0.000000
   0.543651,  -0.161011,  -0.048280,  -0.458673,   0.559380,  -0.000467,  -2.107053,   0.006701,  -5.231426,  -9.718069,  -6.604020,  -8.345476,   0.000000
   0.544379,  -0.166039,  -0.050539,  -0.464688,   0.556675,  -0.000460,  -2.105782,   0.006347,  -5.366606,  -9.813267,  -6.727403,  -8.452470,   0.000000
   0.545119,  -0.170835,  -0.052651,  -0.470458,   0.554044,  -0.000455,  -2.104513,   0.006002,  -5.496311,  -9.902341,  -6.845105,  -8.553547,   0.000000
   0.545868,  -0.175408,  -0.054623,  -0.475994,   0.551487,  -0.000449,  -2.103251,   0.005668,  -5.620691,  -9.985651,  -6.957340,  -8.649001,   0.000000
   0.546623,  -0.179767,  -0.056464,  -0.481304,   0.549006,  -0.000444,  -2.102000,   0.005343,  -5.739899, -10.063530,  -7.064316,  -8.739114,   0.000000
   0.547380,  -0.183920,  -0.058182,  -0.486394,   0.546600,  -0.000439,  -2.100763,   0.005029,  -5.854087, -10.136296,  -7.166234,  -8.824150,   0.000000
   0.548136,  -0.187874,  -0.059784,  -0.491274,   0.544270,  -0.000434,  -2.099544,   0.004725,  -5.963411, -10.204244,  -7.263291,  -8.904363,   0.000000
   0.548890,  -0.191638,  -0.061277,  -0.495952,   0.542015,  -0.000430,  -2.098345,   0.004432,  -6.068022, -10.267650,  -7.355680,  -8.979992,   0.000000
   0.549640,  -0.195219,  -0.062668,  -0.500433,   0.539836,  -0.000426,  -2.097169,   0.004149,  -6.168073, -10.326775,  -7.443584,  -9.051264,   0.000000
   0.550383,  -0.198625,  -0.063962,  -0.504727,   0.537731,  -0.000422,  -2.096017,   0.003876,  -6.263716, -10.381863,  -7.527184,  -9.118396,   0.000000
   0.551118,  -0.201862,  -0.065165,  -0.508841,   0.535700,  -0.000419,  -2.094891,   0.003613,  -6.355100, -10.433143,  -7.606652,  -9.181590,   0.000000
   0.551844,  -0.204939,  -0.066281,  -0.512780,   0.533741,  -0.000415,  -2.093792,   0.003360,  -6.442372, -10.480828,  -7.682158,  -9.241042,   0.000000
   0.552559,  -0.207860,  -0.067317,  -0.516553,   0.531853,  -0.000412,  -2.092722,   0.003116,  -6.525678, -10.525121,  -7.753863,  -9.296936,   0.000000
   0.553264,  -0.210633,  -0.068275,  -0.520166,   0.530035,  -0.000410,  -2.091681,   0.002882,  -6.605159, -10.566209,  -7.821923,  -9.349445,   0.000000
   0.553956,  -0.213265,  -0.069162,  -0.523625,   0.528285,  -0.000407,  -2.090669,   0.002657,  -6.680955, -10.604269,  -7.886490,  -9.398734,   0.000000
   0.554637,  -0.215760,  -0.069979,  -0.526936,   0.526603,  -0.000405,  -2.089688,   0.002441,  -6.753203, -10.639468,  -7.947709,  -9.444962,   0.000000
   0.555304,  -0.218124,  -0.070732,  -0.530106,   0.524986,  -0.000403,  -2.088737,   0.002234,  -6.822034, -10.671961,  -8.005720,  -9.488275,   0.000000
   0.555959,  -0.220364,  -0.071424,  -0.533140,   0.523432,  -0.000402,  -2.087816,   0.002036,  -6.887579, -10.701894,  -8.060658,  -9.528815,   0.000000
   0.556600,  -0.222484,  -0.072057,  -0.536045,   0.521940,  -0.000400,  -2.086925,   0.001846,  -6.949963, -10.729405,  -8.112652,  -9.566716,   0.000000
   0.557227,  -0.224490,  -0.072636,  -0.538824,   0.520509,  -0.000399,  -2.086065,   0.001663,  -7.009310, -10.754621,  -8.161828,  -9.602103,   0.000000
   0.557841,  -0.226386,  -0.073162,  -0.541485,   0.519136,  -0.000398,  -2.085234,   0.001489,  -7.065738, -10.777665,  -8.208304,  -9.635098,   0.000000
   0.558441,  -0.228177,  -0.073639,  -0.544031,   0.517820,  -0.000398,  -2.084433,   0.001322,  -7.119362, -10.798648,  -8.252196,  -9.665814,   0.000000
   0.559028,  -0.229868,  -0.074069,  -0.546469,   0.516558,  -0.000397,  -2.083661,   0.001162,  -7.170294, -10.817678,  -8.293614,  -9.694359,   0.000000
   0.559602,  -0.231463,  -0.074455,  -0.548801,   0.515350,  -0.000397,  -2.082917,   0.001009,  -7.218644, -10.834856,  -8.332665,  -9.720835,   0.000000
   0.560162,  -0.232965,  -0.074798,  -0.551034,   0.514193,  -0.000397,  -2.082201,   0.000863,  -7.264514, -10.850274,  -8.369449,  -9.745339,   0.000000
   0.560710,  -0.234380,  -0.075100,  -0.553171,   0.513086,  -0.000398,  -2.081513,   0.000724,  -7.308006, -10.864022,  -8.404065,  -9.767963,   0.000000
   0.561245,  -0.235711,  -0.075365,  -0.555217,   0.512027,  -0.000399,  -2.080851,   0.000591,  -7.349217, -10.876183,  -8.436605,  -9.788795,   0.000000
   0.561767,  -0.236962,  -0.075593,  -0.557176,   0.511014,  -0.000400,  -2.080215,   0.000463,  -7.388242, -10.886835,  -8.467159,  -9.807918,   0.000000
   0.562278,  -0.238135,  -0.075787,  -0.559051,   0.510045,  -0.000401,  -2.079604,   0.000342,  -7.425171, -10.896051,  -8.495813,  -9.825410,   0.000000
   0.562777,  -0.239235,  -0.075947,  -0.560846,   0.509120,  -0.000403,  -2.079019,   0.000226,  -7.460092, -10.903902,  -8.522649,  -9.841345,   0.000000
   0.563264,  -0.240264,  -0.076076,  -0.562566,   0.508236,  -0.000405,  -2.078457,   0.000115,  -7.493088, -10.910452,  -8.547745,  -9.855795,   0.000000
   0.563740,  -0.241226,  -0.076174,  -0.564213,   0.507392,  -0.000407,  -2.077918,   0.000010,  -7.524241, -10.915762,  -8.571176,  -9.868826,   0.000000
   0.564206,  -0.242124,  -0.076244,  -0.565791,   0.506586,  -0.000410,  -2.077402,  -0.000091,  -7.553627, -10.919891,  -8.593015,  -9.880503,   0.000000
   0.564661,  -0.242960,  -0.076287,  -0.567303,   0.505817,  -0.000413,  -2.076907,  -0.000186,  -7.581323, -10.922894,  -8.613330,  -9.890886,   0.000000
   0.565106,  -0.243737,  -0.076303,  -0.568751,   0.505083,  -0.000416,  -2.076433,  -0.000278,  -7.607399, -10.924821,  -8.632187,  -9.900032,   0.000000
   0.565542,  -0.244457,  -0.076295,  -0.570140,   0.504384,  -0.000420,  -2.075980,  -0.000365,  -7.631924, -10.925721,  -8.649649,  -9.907996,   0.000000
   0.565969,  -0.245124,  -0.076262,  -0.571471,   0.503717,  -0.000424,  -2.075546,  -0.000447,  -7.654966, -10.925640,  -8.665776,  -9.914830,   0.000000
   0.566386,  -0.245739,  -0.076207,  -0.572748,   0.503081,  -0.000429,  -2.075131,  -0.000526,  -7.676586, -10.924622,  -8.680625,  -9.920583,   0.000000
   0.566796,  -0.246305,  -0.076129,  -0.573973,   0.502476,  -0.000434,  -2.074734,  -0.000601,  -7.696846, -10.922706,  -8.694251,  -9.925301,   0.000000
   0.567197,  -0.246823,  -0.076030,  -0.575148,   0.501899,  -0.000440,  -2.074355,  -0.000672,  -7.715805, -10.919931,  -8.706708,  -9.929029,   0.000000
   0.567590,  -0.247297,  -0.075911,  -0.576276,   0.501350,  -0.000446,  -2.073992,  -0.000740,  -7.733518, -10.916335,  -8.718044,  -9.931809,   0.000000
   0.567976,  -0.247727,  -0.075773,  -0.577359,   0.500827,  -0.000452,  -2.073646,  -0.000805,  -7.750039, -10.911950,  -8.728308,  -9.933681,   0.000000
   0.568355,  -0.248115,  -0.075616,  -0.578399,   0.500330,  -0.000460,  -2.073314,  -0.000866,  -7.765418, -10.906810,  -8.737545,  -9.934684,   0.000000
   0.568727,  -0.248464,  -0.075441,  -0.579398,   0.499858,  -0.000467,  -2.072998,  -0.000925,  -7.779706, -10.900946,  -8.745800,  -9.934852,   0.000000
   0.569093,  -0.248776,  -0.075249,  -0.580359,   0.499408,  -0.000476,  -2.072696,  -0.000980,  -7.792949, -10.894385,  -8.753113,  -9.934222,   0.000000
   0.569453,  -0.249051,  -0.075041,  -0.581282,   0.498981,  -0.000485,  -2.072407,  -0.001033,  -7.805192, -10.887157,  -8.759525,  -9.932824,   0.000000
   0.569807,  -0.249291,  -0.074816,  -0.582171,   0.498576,  -0.000495,  -2.072132,  -0.001083,  -7.816478, -10.879286,  -8.765073,  -9.930692,   0.000000
   0.570155,  -0.249498,  -0.074576,  -0.583026,   0.498191,  -0.000505,  -2.071868,  -0.001130,  -7.826849, -10.870797,  -8.769793,  -9.927853,   0.000000
   0.570499,  -0.249673,  -0.074321,  -0.583849,   0.497825,  -0.000517,  -2.071617,  -0.001175,  -7.836343, -10.861715,  -8.773722,  -9.924336,   0.000000
   0.570837,  -0.249817,  -0.074052,  -0.584642,   0.497479,  -0.000529,  -2.071377,  -0.001218,  -7.844998, -10.852060,  -8.776890,  -9.920167,   0.000000
   0.571171,  -0.249933,  -0.073769,  -0.585406,   0.497150,  -0.000542,  -2.071147,  -0.001258,  -7.852850, -10.841853,  -8.779330,  -9.915373,   0.000000
   0.571500,  -0.250020,  -0.073473,  -0.586144,   0.496839,  -0.000557,  -2.070928,  -0.001297,  -7.859934, -10.831115,  -8.781072,  -9.909977,   0.000000
   0.571826,  -0.250080,  -0.073164,  -0.586855,   0.496544,  -0.000572,  -2.070719,  -0.001333,  -7.866282, -10.819864,  -8.782144,  -9.904002,   0.000000
   0.572148,  -0.250115,  -0.072842,  -0.587541,   0.496266,  -0.000589,  -2.070519,  -0.001367,  -7.871925, -10.808119,  -8.782574,  -9.897470,   0.000000
   0.572466,  -0.250125,  -0.072508,  -0.588204,   0.496002,  -0.000607,  -2.070328,  -0.001400,  -7.876895, -10.795895,  -8.782387,  -9.890402,   0.000000
   0.572780,  -0.250111,  -0.072163,  -0.588845,   0.495753,  -0.000626,  -2.070145,  -0.001431,  -7.881218, -10.783209,  -8.781610,  -9.882817,   0.000000
   0.573092,  -0.250075,  -0.071806,  -0.589465,   0.495519,  -0.000647,  -2.069970,  -0.001460,  -7.884923, -10.770076,  -8.780264,  -9.874734,   0.000000
   0.573400,  -0.250017,  -0.071439,  -0.590065,   0.495297,  -0.000669,  -2.069802,  -0.001488,  -7.888035, -10.756511,  -8.778374,  -9.866172,   0.000000
   0.573706,  -0.249938,  -0.071061,  -0.590646,   0.495089,  -0.000693,  -2.069642,  -0.001514,  -7.890580, -10.742527,  -8.775960,  -9.857147,   0.000000
   0.574010,  -0.249838,  -0.070672,  -0.591209,   0.494893,  -0.000719,  -2.069487,  -0.001539,  -7.892581, -10.728137,  -8.773043,  -9.847675,   0.000000
   0.574311,  -0.249720,  -0.070273,  -0.591755,   0.494709,  -0.000747,  -2.069339,  -0.001562,  -7.894060, -10.713354,  -8.769642,  -9.837772,   0.000000
   0.574610,  -0.249583,  -0.069865,  -0.592285,   0.494537,  -0.000778,  -2.069197,  -0.001584,  -7.895040, -10.698190,  -8.765777,  -9.827453,   0.000000
   0.574907,  -0.249428,  -0.069447,  -0.592800,   0.494376,  -0.000810,  -2.069060,  -0.001605,  -7.895541, -10.682655,  -8.761465,  -9.816731,   0.000000
   0.575202,  -0.249256,  -0.069020,  -0.593300,   0.494226,  -0.000846,  -2.068928,  -0.001624,  -7.895583, -10.666760,  -8.756723,  -9.805620,   0.000000
   0.575495,  -0.249068,  -0.068584,  -0.593786,   0.494086,  -0.000884,  -2.068801,  -0.001643,  -7.895185, -10.650516,  -8.751568,  -9.794132,   0.000000
   0.575787,  -0.248864,  -0.068139,  -0.594260,   0.493956,  -0.000925,  -2.068677,  -0.001660,  -7.894364, -10.633931,  -8.746014,  -9.782281,   0.000000
   0.576078,  -0.248644,  -0.067686,  -0.594721,   0.493836,  -0.000969,  -2.068557,  -0.001676,  -7.893137, -10.617016,  -8.740077,  -9.770076,   0.000000
   0.576367,  -0.248410,  -0.067224,  -0.595170,   0.493726,  -0.001017,  -2.068441,  -0.001692,  -7.891521, -10.599778,  -8.733770,  -9.757529,   0.000000
   0.576655,  -0.248162,  -0.066755,  -0.595609,   0.493625,  -0.001069,  -2.068327,  -0.001706,  -7.889531, -10.582227,  -8.727107,  -9.744651,   0.000000
   0.576943,  -0.247901,  -0.066277,  -0.596037,   0.493533,  -0.001125,  -2.068216,  -0.001720,  -7.887183, -10.564369,  -8.720101,  -9.731451,   0.000000
   0.577229,  -0.247626,  -0.065791,  -0.596455,   0.493451,  -0.001186,  -2.068107,  -0.001732,  -7.884490, -10.546213,  -8.712763,  -9.717940,   0.000000
   0.577515,  -0.247338,  -0.065298,  -0.596865,   0.493377,  -0.001252,  -2.068000,  -0.001744,  -7.881465, -10.527765,  -8.705106,  -9.704125,   0.000000
   0.577800,  -0.247039,  -0.064798,  -0.597265,   0.493312,  -0.001323,  -2.067893,  -0.001755,  -7.878123, -10.509033,  -8.697140,  -9.690016,   0.000000
   0.578085,  -0.246727,  -0.064290,  -0.597657,   0.493256,  -0.001400,  -2.067788,  -0.001766,  -7.874474, -10.490023,  -8.688876,  -9.675621,   0.000000
   0.578369,  -0.246405,  -0.063775,  -0.598042,   0.493208,  -0.001485,  -2.067682,  -0.001775,  -7.870530, -10.470741,  -8.680324,  -9.660947,   0.000000
   0.578653,  -0.246071,  -0.063253,  -0.598419,   0.493169,  -0.001576,  -2.067576,  -0.001784,  -7.866303, -10.451193,  -8.671494,  -9.646002,   0.000000
   0.578937,  -0.245727,  -0.062725,  -0.598789,   0.493139,  -0.001675,  -2.067470,  -0.001793,  -7.861803, -10.431385,  -8.662394,  -9.630794,   0.000000
   0.579220,  -0.245373,  -0.062189,  -0.599153,   0.493118,  -0.001783,  -2.067362,  -0.001800,  -7.857041, -10.411322,  -8.653034,  -9.615329,   0.000000
   0.579504,  -0.245008,  -0.061647,  -0.599511,   0.493106,  -0.001900,  -2.067252,  -0.001808,  -7.852026, -10.391009,  -8.643422,  -9.599613,   0.000000
   0.579788,  -0.244635,  -0.061099,  -0.599863,   0.493103,  -0.002028,  -2.067139,  -0.001814,  -7.846766, -10.370451,  -8.633565,  -9.583653,   0.000000
   0.580071,  -0.244252,  -0.060544,  -0.600210,   0.493110,  -0.002167,  -2.067023,  -0.001820,  -7.841272, -10.349654,  -8.623471,  -9.567455,   0.000000
   0.580355,  -0.243860,  -0.059983,  -0.600552,   0.493126,  -0.002318,  -2.066903,  -0.001826,  -7.835551, -10.328620,  -8.613147,  -9.551024,   0.000000
   0.580639,  -0.243459,  -0.059416,  -0.600889,   0.493153,  -0.002483,  -2.066778,  -0.001831,  -7.829611, -10.307355,  -8.602601,  -9.534365,   0.000000
   0.580924,  -0.243050,  -0.058842,  -0.601222,   0.493190,  -0.002663,  -2.066648,  -0.001836,  -7.823460, -10.285863,  -8.591839,  -9.517484,   0.000000
   0.581209,  -0.242633,  -0.058263,  -0.601551,   0.493238,  -0.002860,  -2.066511,  -0.001840,  -7.817105, -10.264147,  -8.580867,  -9.500386,   0.000000
   0.581494,  -0.242208,  -0.057678,  -0.601876,   0.493298,  -0.003075,  -2.066366,  -0.001844,  -7.810554, -10.242212,  -8.569690,  -9.483075,   0.000000
   0.581780,  -0.241775,  -0.057087,  -0.602197,   0.493371,  -0.003310,  -2.066213,  -0.001848,  -7.803811, -10.220061,  -8.558316,  -9.465557,   0.000000
   0.582066,  -0.241335,  -0.056491,  -0.602515,   0.493456,  -0.003566,  -2.066050,  -0.001851,  -7.796885, -10.197697,  -8.546749,  -9.447834,   0.000000
   0.582353,  -0.240887,  -0.055888,  -0.602830,   0.493556,  -0.003847,  -2.065876,  -0.001853,  -7.789781, -10.175124,  -8.534994,  -9.429912,   0.000000
   0.582641,  -0.240433,  -0.055281,  -0.603143,   0.493670,  -0.004155,  -2.065690,  -0.001856,  -7.782505, -10.152345,  -8.523057,  -9.411793,   0.000000
   0.582929,  -0.239971,  -0.054668,  -0.603452,   0.493801,  -0.004492,  -2.065489,  -0.001858,  -7.775062, -10.129363,  -8.510942,  -9.393483,   0.000000
   0.583218,  -0.239504,  -0.054049,  -0.603760,   0.493949,  -0.004861,  -2.065273,  -0.001860,  -7.767458, -10.106180,  -8.498654,  -9.374985,   0.000000
   0.583507,  -0.239029,  -0.053425,  -0.604065,   0.494116,  -0.005266,  -2.065038,  -0.001862,  -7.759698, -10.082801,  -8.486197,  -9.356302,   0.000000
   0.583798,  -0.238549,  -0.052796,  -0.604368,   0.494303,  -0.005710,  -2.064785,  -0.001863,  -7.751786, -10.059226,  -8.473576,  -9.337437,   0.000000
   0.584089,  -0.238062,  -0.052162,  -0.604669,   0.494512,  -0.006198,  -2.064509,  -0.001864,  -7.743728, -10.035460,  -8.460794,  -9.318394,   0.000000
   0.584382,  -0.237569,  -0.051522,  -0.604969,   0.494746,  -0.006734,  -2.064208,  -0.001865,  -7.735529, -10.011504,  -8.447857,  -9.299176,   0.000000
   0.584675,  -0.237071,  -0.050877,  -0.605267,   0.495005,  -0.007323,  -2.063880,  -0.001865,  -7.727192,  -9.987360,  -8.434767,  -9.279786,   0.000000
   0.584969,  -0.236567,  -0.050228,  -0.605564,   0.495294,  -0.007971,  -2.063522,  -0.001866,  -7.718723,  -9.963032,  -8.421528,  -9.260227,   0.000000
   0.585264,  -0.236057,  -0.049573,  -0.605859,   0.495614,  -0.008683,  -2.063129,  -0.001866,  -7.710125,  -9.938522,  -8.408145,  -9.240502,   0.000000
   0.585560,  -0.235542,  -0.048914,  -0.606154,   0.495968,  -0.009467,  -2.062699,  -0.001866,  -7.701403,  -9.913831,  -8.394621,  -9.220613,   0.000000
   0.585858,  -0.235022,  -0.048249,  -0.606447,   0.496361,  -0.010331,  -2.062226,  -0.001865,  -7.692562,  -9.888961,  -8.380960,  -9.200564,   0.000000
   0.586156,  -0.234497,  -0.047580,  -0.606740,   0.496795,  -0.011283,  -2.061707,  -0.001865,  -7.683606,  -9.863916,  -8.367165,  -9.180357,   0.000000
   0.586456,  -0.233967,  -0.046906,  -0.607033,   0.497274,  -0.012331,  -2.061136,  -0.001864,  -7.674541,  -9.838696,  -8.353241,  -9.159996,   0.000000
   0.586757,  -0.233433,  -0.046227,  -0.607325,   0.497804,  -0.013488,  -2.060508,  -0.001864,  -7.665369,  -9.813304,  -8.339191,  -9.139482,   0.000000
   0.587059,  -0.232894,  -0.045544,  -0.607616,   0.498390,  -0.014763,  -2.059815,  -0.001863,  -7.656098,  -9.787742,  -8.325021,  -9.118819,   0.000000
   0.587363,  -0.232350,  -0.044856,  -0.607908,   0.499036,  -0.016171,  -2.059050,  -0.001862,  -7.646733,  -9.762011,  -8.310734,  -9.098011,   0.000000
   0.587668,  -0.231803,  -0.044163,  -0.608199,   0.499749,  -0.017724,  -2.058207,  -0.001860,  -7.637280,  -9.736114,  -8.296335,  -9.077060,   0.000000
   0.587975,  -0.231252,  -0.043466,  -0.608491,   0.500536,  -0.019438,  -2.057275,  -0.001859,  -7.627745,  -9.710053,  -8.281830,  -9.055969,   0.000000
   0.588283,  -0.230697,  -0.042764,  -0.608783,   0.501404,  -0.021330,  -2.056246,  -0.001858,  -7.618137,  -9.683830,  -8.267224,  -9.034743,   0.000000
   0.588593,  -0.230138,  -0.042058,  -0.609075,   0.502360,  -0.023420,  -2.055109,  -0.001856,  -7.608465,  -9.657446,  -8.252526,  -9.013385,   0.000000
   0.588905,  -0.229577,  -0.041348,  -0.609369,   0.503414,  -0.025726,  -2.053852,  -0.001854,  -7.598739,  -9.630904,  -8.237741,  -8.991901,   0.000000
   0.589219,  -0.229013,  -0.040633,  -0.609663,   0.504575,  -0.028270,  -2.052463,  -0.001853,  -7.588970,  -9.604205,  -8.222880,  -8.970295,   0.000000
   0.589535,  -0.228447,  -0.039913,  -0.609959,   0.505852,  -0.031078,  -2.050928,  -0.001851,  -7.579172,  -9.577354,  -8.207953,  -8.948572,   0.000000
   0.589854,  -0.227879,  -0.039190,  -0.610256,   0.507257,  -0.034173,  -2.049231,  -0.001849,  -7.569362,  -9.550351,  -8.192972,  -8.926740,   0.000000
   0.590176,  -0.227310,  -0.038462,  -0.610555,   0.508798,  -0.037583,  -2.047357,  -0.001847,  -7.559558,  -9.523199,  -8.177950,  -8.904807,   0.000000
   0.590501,  -0.226741,  -0.037730,  -0.610856,   0.510489,  -0.041335,  -2.045289,  -0.001844,  -7.549782,  -9.495902,  -8.162904,  -8.882780,   0.000000
   0.590830,  -0.226172,  -0.036994,  -0.611160,   0.512339,  -0.045458,  -2.043009,  -0.001842,  -7.540061,  -9.468463,  -8.147854,  -8.860670,   0.000000
   0.591163,  -0.225604,  -0.036255,  -0.611468,   0.514359,  -0.049982,  -2.040499,  -0.001840,  -7.530423,  -9.440884,  -8.132820,  -8.838488,   0.000000
   0.591501,  -0.225038,  -0.035511,  -0.611779,   0.516560,  -0.054935,  -2.037741,  -0.001837,  -7.520904,  -9.413171,  -8.117828,  -8.816247,   0.000000
   0.591844,  -0.224476,  -0.034763,  -0.612096,   0.518950,  -0.060342,  -2.034716,  -0.001835,  -7.511542,  -9.385327,  -8.102907,  -8.793962,   0.000000
   0.592193,  -0.223918,  -0.034012,  -0.612417,   0.521536,  -0.066229,  -2.031408,  -0.001832,  -7.502381,  -9.357356,  -8.088088,  -8.771649,   0.000000
   0.592549,  -0.223367,  -0.033257,  -0.612745,   0.524323,  -0.072614,  -2.027803,  -0.001830,  -7.493468,  -9.329264,  -8.073406,  -8.749326,   0.000000
   0.592912,  -0.222823,  -0.032498,  -0.613080,   0.527312,  -0.079512,  -2.023887,  -0.001827,  -7.484857,  -9.301055,  -8.058900,  -8.727012,   0.000000
   0.593284,  -0.222289,  -0.031737,  -0.613423,   0.530500,  -0.086927,  -2.019652,  -0.001824,  -7.476601,  -9.272735,  -8.044610,  -8.704727,   0.000000
